Customer_ID,totmou,totrev,creditcd,eqpdays
1047930,11781.0,1477.11,Y,148
1051349,13350.0,1193.05,Y,73
1016568,3288.0,1266.36,Y,828
1072741,8255.0,587.46,N,410
1021388,13843.0,1486.74,Y,724
1095996,3465.0,367.67,N,229
1016094,17737.0,2106.59,N,409
1040558,11586.0,1159.05,N,172
1034133,4949.0,626.27,N,614
1069453,3849.0,604.75,Y,369
1009483,5947.0,849.86,N,108
1098759,17652.0,2363.09,Y,195
1081000,8.0,212.06,Y,268
1058935,2414.0,471.8,Y,94
1012595,12058.0,2543.32,Y,863
1060034,3723.0,701.81,Y,382
1081969,5683.0,312.61,Y,204
1070074,136.0,352.58,Y,319
1004789,13746.0,1815.73,N,13
1069909,1871.0,337.54,Y,320
1076288,3959.0,581.52,Y,2
1039927,1766.0,629.62,N,595
1008268,3346.0,963.8,Y,15
1052975,1848.0,451.45,N,223
1052518,972.0,178.24,N,433
1043903,13261.0,1140.46,Y,448
1096722,7696.0,328.49,Y,204
1044896,2083.0,621.08,Y,501
1002184,3993.0,1281.51,Y,1264
1005358,12811.0,1915.19,Y,686
1068507,13559.0,865.23,Y,330
1091232,3839.0,422.04,Y,205
1032342,4191.0,613.5,Y,627
1039217,11469.0,1360.47,Y,401
1029689,2541.0,633.02,N,249
1078472,1367.0,246.45,Y,215
1007506,5404.0,1873.68,N,0
1037397,10924.0,1395.47,N,624
1022127,5884.0,1267.22,Y,760
1050344,4354.0,802.9,Y,555
1052907,2946.0,573.45,Y,536
1040571,17347.0,2185.18,Y,501
1044759,3030.0,513.6,Y,188
1075515,1694.0,623.94,N,396
1077957,5822.0,475.38,,325
1076851,1089.0,424.73,Y,222
1064923,1834.0,478.02,N,354
1083691,4206.0,575.15,N,22
1043974,4166.0,939.36,Y,510
1054823,12456.0,1751.02,N,413
1090633,2953.0,559.83,N,317
1084651,1351.0,520.08,N,304
1060993,4099.0,613.56,Y,99
1004451,19161.0,2234.86,N,386
1090541,805.0,301.13,Y,318
1032142,5855.0,487.69,Y,627
1088694,5113.0,989.96,N,123
1081669,22818.0,1211.34,N,354
1036536,9998.0,982.61,Y,171
1028172,4933.0,898.97,Y,644
1016872,16858.0,1128.82,Y,230
1042983,8086.0,1368.29,Y,175
1031788,1915.0,554.51,Y,76
1067625,2849.0,921.82,Y,267
1047127,8144.0,598.97,Y,480
1075029,3845.0,283.66,N,230
1074058,4855.0,716.34,N,296
1055580,9198.0,988.84,Y,515
1031801,1533.0,611.69,Y,439
1058536,13988.0,1517.4,N,435
1062345,2071.0,443.53,N,307
1061357,13121.0,654.4,N,24
1073116,2647.0,725.12,Y,347
1037037,3980.0,1166.09,N,519
1045701,542.0,547.55,Y,493
1020188,1682.0,823.72,N,535
1032499,446.0,396.46,Y,672
1088846,3260.0,598.39,Y,85
1086224,14006.0,1348.18,Y,75
1043731,1871.0,518.98,Y,450
1044958,7635.0,1176.82,Y,189
1010357,11966.0,1858.22,Y,104
1026051,12449.0,1296.24,Y,602
1048934,9392.0,1119.54,N,68
1090178,3238.0,651.83,Y,321
1083563,6467.0,680.21,N,368
1034286,9061.0,742.61,N,612
1052220,15575.0,1342.27,Y,145
1062609,15672.0,1212.4,Y,98
1016002,17276.0,2152.98,Y,7
1064648,14041.0,602.01,Y,356
1048046,2668.0,731.6,N,408
1012462,11458.0,1580.12,Y,292
1092245,4613.0,542.79,Y,301
1052665,10197.0,686.72,N,369
1062290,8742.0,698.88,N,109
1050404,33920.0,1181.93,N,36
1048603,13140.0,1472.36,Y,403
1099586,6577.0,1170.6,Y,526
1036803,6269.0,1017.04,Y,278
1025197,15248.0,2627.9,N,458
1023819,12302.0,1552.11,Y,543
1023399,8266.0,991.23,Y,149
1024034,5982.0,1102.77,Y,52
1022231,7794.0,1485.27,Y,758
1070679,7230.0,357.9,Y,316
1008356,29031.0,3232.39,Y,510
1022212,6631.0,1017.32,Y,642
1038210,13857.0,1710.67,N,63
1020246,13952.0,995.57,N,847
1051428,2417.0,206.96,N,380
1003037,2037.0,1156.48,Y,1099
1069529,226.0,362.02,Y,369
1037862,7081.0,856.39,Y,511
1023738,17308.0,2284.09,Y,96
1015942,25929.0,2007.23,Y,174
1071592,3205.0,232.76,Y,356
1087397,1308.0,272.69,N,6
1040114,6139.0,1254.07,Y,485
1013301,34750.0,8171.47,Y,142
1033106,10197.0,1522.41,Y,670
1070738,7014.0,951.93,N,361
1049891,2226.0,819.89,Y,562
1063713,5754.0,529.57,Y,359
1076726,2992.0,468.6,N,330
1033616,8796.0,780.01,Y,19
1080407,1123.0,478.64,Y,179
1047359,32520.0,3292.95,Y,243
1031977,3444.0,551.29,Y,20
1067584,2037.0,368.95,Y,337
1063267,7247.0,973.77,N,220
1018407,12895.0,1184.91,N,695
1059308,572.0,398.06,N,386
1020812,13431.0,1662.77,Y,839
1089660,2500.0,391.85,Y,219
1038675,561.0,744.14,Y,183
1093692,3560.0,531.56,N,281
1058476,1318.0,333.01,N,389
1078413,2179.0,306.22,Y,215
1002073,19830.0,3201.88,Y,766
1092679,163.0,238.53,Y,189
1094920,6102.0,250.37,Y,196
1025158,22818.0,3753.83,Y,156
1006367,3135.0,890.13,Y,948
1085514,3824.0,419.5,Y,253
1038120,435.0,920.5,Y,374
1018983,13044.0,2019.63,Y,752
1020999,4893.0,1068.69,Y,836
1076509,13836.0,1378.78,N,140
1024309,12770.0,1760.25,Y,286
1095685,10537.0,458.43,N,132
1009090,4517.0,871.58,Y,502
1070840,2692.0,402.05,N,422
1083199,6930.0,636.72,N,200
1080589,3635.0,538.73,Y,376
1059555,3024.0,192.76,Y,322
1066817,1029.0,356.93,Y,10
1057222,1975.0,217.55,Y,334
1097641,3421.0,1034.84,N,635
1014100,21590.0,2091.34,Y,155
1025243,18250.0,2079.36,Y,15
1038221,19074.0,1791.64,Y,274
1073713,8757.0,957.56,N,236
1056407,9868.0,1947.2,N,123
1001784,27910.0,3187.92,Y,687
1065820,16025.0,1674.05,N,192
1002059,29182.0,3698.66,Y,9
1003580,1001.0,613.99,Y,1180
1085960,965.0,265.78,N,189
1053583,4331.0,239.73,Y,469
1025670,19574.0,2006.96,N,328
1071203,8916.0,912.34,N,419
1022834,24479.0,2551.83,Y,184
1086147,2573.0,616.18,N,249
1059182,19065.0,1520.48,N,324
1004707,3865.0,1108.34,Y,1068
1080281,3392.0,289.34,N,208
1039833,5847.0,846.7,N,550
1071794,3923.0,641.58,N,309
1092046,3759.0,407.37,N,303
1040343,17519.0,1989.47,Y,275
1055946,2029.0,945.16,Y,451
1023873,11445.0,1030.47,Y,150
1039648,20823.0,1601.76,Y,451
1005483,11494.0,1738.26,Y,73
1059819,14188.0,1102.01,Y,490
1072322,189.0,155.74,N,243
1084964,4402.0,759.39,Y,154
1039769,5242.0,836.85,Y,481
1062230,4147.0,401.13,Y,88
1011532,2335.0,834.51,N,997
1080990,3768.0,509.82,Y,314
1044260,3940.0,890.62,Y,28
1040386,16602.0,2050.5,Y,20
1028007,6799.0,1150.48,Y,691
1030161,8445.0,1662.62,N,680
1020113,1652.0,1010.76,Y,679
1024186,3927.0,917.92,Y,109
1018597,2268.0,1154.61,Y,628
1055164,5842.0,575.48,Y,518
1094352,1407.0,374.48,Y,268
1058726,5029.0,847.44,N,388
1093816,3546.0,513.75,Y,218
1054750,5331.0,682.21,Y,110
1001595,10879.0,2359.89,N,557
1066378,15758.0,923.04,Y,391
1059081,20903.0,1826.42,Y,52
1032765,8345.0,1019.49,Y,705
1044253,8447.0,942.0,N,445
1078550,14906.0,603.94,Y,383
1052204,4625.0,783.67,Y,373
1036937,2307.0,590.24,N,520
1045498,863.0,478.58,N,433
1062698,7557.0,742.5,Y,474
1029972,3598.0,736.27,Y,635
1011233,9434.0,1598.93,Y,945
1052223,12467.0,1011.11,N,79
1066648,3652.0,767.93,N,344
1001850,6455.02,1511.32,Y,678
1048895,10915.0,1551.73,Y,463
1005048,249.0,627.9,Y,1098
1023283,3637.0,913.85,Y,698
1024441,8933.0,1856.65,N,620
1053966,3906.0,714.99,Y,357
1085078,2594.0,462.51,N,194
1096915,6058.0,643.83,N,75
1085191,2280.0,347.61,N,255
1050223,3581.0,214.97,Y,452
1076654,7922.0,789.22,N,391
1094015,2857.0,416.7,Y,215
1086145,5492.0,485.27,Y,295
1049414,4422.0,952.59,Y,255
1071521,2421.0,639.3,Y,248
1082097,470.0,483.24,N,265
1071038,7274.0,811.06,N,420
1066467,12249.0,1168.92,N,452
1090851,6814.0,177.17,Y,140
1099417,4279.0,731.62,N,198
1008321,23839.0,3314.16,Y,917
1031693,5132.0,704.44,Y,567
1083390,1603.0,351.83,N,262
1083795,10492.0,1071.37,N,261
1032619,4371.0,1171.39,Y,152
1009466,14841.0,2218.09,Y,415
1019032,10904.0,2280.55,Y,689
1025369,10734.0,940.6,Y,717
1080604,2050.0,265.5,Y,11
1041832,7279.0,803.93,Y,303
1099824,7085.0,1084.04,Y,905
1068830,3684.0,425.55,N,374
1047113,11655.0,960.96,Y,418
1097459,3986.0,337.38,N,185
1085771,10039.0,636.71,N,15
1029821,10247.0,1502.38,Y,635
1069511,4201.0,860.26,Y,241
1075119,930.0,305.69,N,291
1056569,1859.0,418.01,N,401
1050187,5173.0,1222.05,N,559
1042756,3347.0,1144.24,N,463
1045697,3896.0,727.09,Y,80
1003576,301.0,605.56,Y,1072
1072680,10236.0,724.05,Y,410
1099527,15600.0,2064.75,Y,311
1029989,15113.0,1018.13,Y,681
1079758,2306.0,593.68,N,318
1089264,2059.0,441.59,Y,330
1054294,4910.0,727.53,Y,417
1084585,5518.0,438.15,Y,259
1090880,2386.0,388.52,Y,208
1085342,11832.0,775.31,Y,254
1034012,10438.0,865.56,Y,722
1040970,6860.0,1212.62,Y,181
1069568,9580.0,540.44,Y,206
1066889,2786.0,402.84,Y,91
1081001,669.0,383.15,Y,314
1061981,4186.0,406.05,N,371
1077379,648.0,290.68,Y,219
1094495,4292.0,707.72,,266
1074638,3615.0,707.1,N,293
1099981,7248.0,1417.3,,882
1073676,3766.0,515.42,Y,405
1072843,3369.0,183.6,N,348
1088154,4982.0,579.3,Y,342
1040421,20366.0,2467.04,N,288
1097856,426.0,121.8,Y,761
1007363,292.0,548.95,Y,995
1051877,7193.0,914.14,N,430
1052616,6470.0,624.38,Y,478
1005735,2846.0,836.47,Y,290
1065899,3321.0,428.55,Y,349
1058695,6004.0,917.15,N,495
1094519,1172.0,282.02,N,205
1036278,311.0,693.86,Y,634
1033034,1130.0,860.63,Y,625
1081773,3087.0,377.45,Y,266
1034071,13771.0,1537.61,Y,661
1016896,6385.0,901.4,Y,333
1033438,13820.0,1437.76,Y,69
1060462,2597.0,621.92,Y,318
1094408,10277.0,1130.63,N,73
1023896,6704.0,794.83,Y,735
1080747,994.0,161.46,Y,315
1098737,19163.0,1651.85,Y,96
1064786,14485.0,1578.56,N,70
1089209,15992.0,1262.4,N,269
1020381,42517.0,2487.18,Y,210
1014253,17670.0,2474.15,N,869
1031269,1167.0,814.04,Y,737
1043142,23553.0,1506.83,N,155
1046294,10010.0,936.44,Y,245
1004368,14952.0,1928.79,Y,249
1073737,15642.0,878.04,Y,405
1032006,23055.0,2992.51,N,504
1065252,674.0,764.02,Y,398
1082074,1870.0,543.03,N,265
1096798,1392.0,311.1,Y,202
1063488,8397.0,796.06,N,244
1052919,18622.0,1716.72,Y,15
1022171,12953.0,1356.66,N,759
1012602,5852.0,1666.6,Y,1
1074923,570.0,577.01,Y,292
1018940,16597.0,2643.67,N,718
1000061,5037.0,1719.71,N,1150
1042162,6336.0,683.54,N,62
1028872,5874.0,855.38,Y,746
1013041,484.0,426.04,Y,790
1099666,15678.0,1849.25,N,329
1084052,9889.0,1017.19,Y,367
1025363,4816.0,1154.24,N,671
1048255,8376.0,645.47,Y,405
1096158,11900.0,871.86,N,223
1087642,2925.0,536.06,Y,287
1095522,2866.0,382.59,N,55
1043668,936.0,558.71,Y,451
1079075,5034.0,642.57,N,381
1052695,5540.0,523.48,Y,149
1047109,6120.0,1471.93,Y,364
1075984,2915.0,734.05,N,395
1072744,8358.0,783.12,N,241
1099593,5791.0,1052.96,N,81
1041602,15463.0,1015.57,Y,62
1086086,2882.0,395.33,Y,357
1074544,4508.0,351.55,N,232
1051304,14588.0,1275.98,Y,108
1069226,13499.0,869.71,N,275
1039127,9698.0,1142.28,Y,496
1011698,12118.0,2184.19,N,824
1022322,4176.0,1049.03,N,190
1055217,9915.0,807.9,N,348
1007304,3606.0,1232.86,Y,1042
1021436,616.0,451.46,Y,503
1005705,6312.0,1182.32,Y,967
1006443,18674.0,1770.06,Y,160
1005078,13763.0,1999.92,Y,1097
1002388,1264.0,1024.58,Y,1342
1096966,7886.0,195.81,Y,131
1045632,7435.0,1153.21,Y,63
1036392,1286.0,558.9,Y,525
1011933,3130.0,859.1,Y,878
1001064,60388.04667,3256.87,Y,239
1069639,9842.0,555.04,Y,62
1085468,1431.0,236.19,N,191
1049899,5623.0,1001.72,N,454
1083330,3378.0,512.83,Y,369
1006935,2138.0,1112.65,Y,1107
1095013,721.0,545.26,N,194
1005230,6508.0,1324.43,Y,262
1030057,10967.0,1001.84,Y,93
1065715,2326.0,177.14,Y,350
1073446,10131.0,820.69,Y,406
1098326,2435.0,616.96,Y,886
1085764,5922.0,419.19,N,252
1004719,7740.0,1406.04,Y,506
1014458,10478.0,1439.07,Y,866
1085428,1662.0,500.48,Y,361
1098747,17359.0,901.34,Y,207
1020975,5047.0,989.7,Y,667
1030631,7384.0,1076.84,Y,305
1020033,6393.0,1124.19,Y,743
1044075,3776.0,627.26,N,508
1044535,11602.0,1274.37,N,97
1056132,2063.0,396.56,Y,342
1050978,22924.0,2302.52,N,230
1069689,2079.0,195.38,Y,347
1006142,1191.0,980.01,Y,954
1087971,5766.0,771.83,N,283
1007989,24722.0,2815.26,N,44
1095862,4280.0,323.5,Y,234
1043428,2730.0,596.65,Y,562
1078511,1119.0,467.79,N,214
1083562,2362.0,508.96,Y,369
1012723,12326.0,1598.52,Y,314
1094404,762.0,265.86,N,207
1075791,10912.0,1059.27,N,334
1008341,2605.0,1069.95,Y,487
1052942,6874.0,1099.23,N,474
1034739,5790.0,1367.92,Y,654
1019824,6721.0,1136.73,N,105
1037659,7387.0,987.87,Y,2
1094072,883.0,422.74,N,274
1071213,13225.0,2178.78,Y,18
1018919,3961.0,671.52,Y,798
1058131,5681.0,926.37,N,84
1090889,727.0,390.47,Y,208
1081196,4983.0,841.9,N,168
1063369,6654.0,884.46,N,361
1024509,4419.0,891.79,Y,727
1018558,5680.0,1172.73,Y,694
1007124,4463.0,1132.1,Y,1044
1033777,9147.0,1077.6,N,84
1041401,4660.0,1395.38,Y,580
1073665,4777.0,508.45,Y,344
1014207,3679.0,1005.87,Y,270
1007685,6001.0,2367.96,Y,130
1024609,3834.0,763.05,Y,71
1018180,5498.0,1280.71,N,108
1040128,2554.0,643.31,Y,485
1074342,759.0,453.63,Y,341
1068783,4002.0,486.79,Y,266
1055968,5202.0,988.72,N,451
1077063,357.0,279.69,Y,221
1024688,23464.0,1922.18,Y,272
1077017,5797.0,832.06,N,210
1090476,8496.0,848.43,N,319
1072676,5809.0,439.86,N,48
1036798,7455.0,997.08,Y,583
1012337,30116.0,2379.68,Y,122
1022779,6655.0,1370.49,Y,744
1022806,25915.0,3003.13,Y,196
1036489,13623.0,1983.37,N,447
1058045,5202.0,836.77,Y,392
1081604,1440.0,154.18,Y,313
1093288,3919.0,456.55,Y,14
1065632,11966.0,1437.59,Y,397
1054678,7232.0,465.92,Y,414
1012392,11322.0,1888.87,Y,803
1018122,65356.0,4571.41,N,355
1013523,4406.0,1346.48,N,34
1099887,1691.0,715.69,Y,849
1084214,6075.0,593.32,Y,367
1070114,8580.0,536.14,Y,215
1010240,14594.0,2042.83,Y,315
1062288,4024.0,452.14,Y,367
1083740,7041.0,550.72,Y,307
1040806,1944.0,1118.26,Y,541
1027818,30767.0,1610.21,Y,265
1046239,4698.0,1570.91,Y,595
1094504,2706.0,293.23,N,205
1014974,5345.0,1042.75,Y,918
1017032,7885.0,1610.74,Y,882
1024797,3784.0,577.54,Y,678
1037558,21882.0,1816.38,Y,290
1036486,6908.0,1019.73,Y,174
1008791,7162.0,1284.73,Y,781
1040419,7172.0,840.93,N,111
1099373,4351.0,1250.0,N,862
1023747,3525.0,1043.56,Y,629
1062848,20773.0,828.12,N,254
1087724,6527.0,601.11,N,347
1012525,12348.0,2044.92,Y,910
1097174,1572.0,286.54,Y,191
1016996,2750.0,1144.06,Y,776
1036810,11192.0,829.39,Y,583
1081849,4467.0,552.77,Y,312
1067723,14128.0,1285.79,N,230
1063625,345.0,334.51,Y,299
1021686,12149.0,1606.24,N,658
1044522,3220.0,686.07,Y,422
1001245,31511.0,3843.43,Y,257
1035677,18525.0,2685.81,Y,641
1005160,391.0,702.01,N,1154
1019459,11938.0,1613.5,Y,111
1085154,2340.0,802.61,Y,362
1055682,760.0,494.24,Y,514
1093523,10726.0,818.39,,223
1001408,6097.0,2463.0,Y,1471
1033488,4897.0,820.13,Y,399
1007370,20065.0,2467.42,Y,547
1093381,1292.0,326.46,N,148
1001210,3044.0,997.26,Y,178
1046600,9747.0,1361.29,Y,39
1023594,6231.0,1147.97,Y,239
1023649,15772.0,1718.4,Y,631
1021012,10721.0,912.52,Y,298
1079066,4516.0,432.07,N,320
1022949,3378.0,966.87,N,702
1023211,793.0,765.2,Y,745
1053471,5463.0,1023.98,Y,362
1039901,1474.0,620.85,Y,549
1078583,10934.0,568.38,Y,276
1077128,3361.0,470.36,N,256
1062483,1017.0,466.96,Y,368
1065245,5249.0,430.59,N,290
1063822,7136.0,717.95,N,47
1083886,11866.0,663.33,Y,368
1083556,10730.0,993.18,Y,369
1083608,7039.0,482.92,N,368
1054550,18431.0,1848.24,Y,415
1006686,10572.0,1213.08,Y,1111
1068331,13608.0,1406.02,Y,438
1050259,34741.0,5624.71,N,558
1047375,1444.0,706.76,Y,274
1041369,5697.0,1198.7,Y,98
1061914,19419.0,2241.53,N,175
1095210,2056.0,356.36,N,190
1089440,10668.0,717.01,Y,323
1008626,10445.0,1867.17,Y,76
1049975,2389.0,976.45,Y,374
1024254,16263.0,1752.92,Y,411
1060676,6127.0,602.08,N,317
1081943,7064.0,590.36,Y,204
1083442,3580.0,781.98,N,308
1018073,11888.0,1939.58,Y,179
1029320,164.0,332.62,Y,575
1042598,3156.0,1091.37,N,630
1068261,3173.0,473.81,N,377
1010574,5573.0,1496.89,Y,855
1074333,3202.0,472.28,N,233
1048864,1194.0,601.33,Y,285
1016684,5124.0,751.67,N,408
1074495,9411.0,520.13,N,294
1088719,8912.0,835.14,Y,274
1036148,389.0,456.27,N,590
1053951,5859.0,575.28,Y,527
1017321,13156.0,1410.87,N,170
1073982,2482.0,441.46,N,296
1094428,6993.0,514.45,N,98
1022040,6099.0,758.72,Y,653
1061605,5941.0,503.42,N,311
1090273,11925.0,1352.45,N,321
1084755,5018.0,299.56,Y,364
1063808,3215.0,527.21,Y,406
1003860,6112.0,1416.92,Y,1167
1049742,4495.0,657.59,N,502
1082840,1884.0,144.1,Y,309
1033916,7518.0,1187.76,Y,662
1077623,1834.0,175.52,Y,326
1032345,5313.0,551.63,N,734
1043663,5416.0,1156.96,Y,190
1031172,12762.0,941.7,Y,631
1009821,10518.0,1343.21,Y,708
1011067,2731.0,992.32,Y,162
1025673,5798.0,1183.55,Y,175
1085648,1292.0,334.35,Y,253
1078636,5797.0,624.57,Y,322
1065730,5917.0,481.64,Y,396
1082283,5295.0,937.42,Y,311
1033984,11131.0,1281.82,N,357
1053854,13056.0,1349.14,Y,66
1097763,480.0,174.45,Y,845
1052347,3146.0,566.91,Y,372
1065892,4642.0,740.06,Y,456
1081271,6542.0,1025.13,Y,206
1012660,11218.0,2025.86,Y,252
1040084,8503.0,1308.76,Y,47
1075012,4045.0,501.63,Y,338
1025435,17104.0,1455.74,Y,134
1005049,8191.0,1654.5,Y,44
1082631,6921.0,419.05,N,310
1008965,2028.0,830.8,N,124
1017876,19378.0,2399.97,Y,637
1077778,295.0,278.7,Y,218
1034489,27663.0,1803.23,Y,57
1014384,15463.0,1591.14,Y,520
1056274,2339.0,153.71,Y,341
1027355,7201.0,968.94,Y,533
1041024,7629.0,917.7,N,203
1036864,8015.0,933.68,Y,332
1043955,16024.0,2966.76,Y,123
1001576,839.0,1134.04,Y,1355
1080701,17258.0,729.92,Y,52
1054988,8334.0,906.09,N,110
1059653,3668.0,702.89,Y,477
1008191,1983.0,1331.69,Y,219
1099992,7338.0,1198.48,Y,773
1091378,1084.0,570.6,Y,250
1095184,5125.0,366.37,N,191
1031253,12224.0,973.27,Y,676
1097964,16950.0,6054.67,Y,528
1027697,5778.0,1361.43,N,55
1087431,7239.0,1022.39,Y,350
1021733,10202.0,1122.13,Y,12
1081389,5844.0,999.59,Y,267
1018531,8384.0,1082.06,Y,0
1095661,2404.0,450.65,Y,242
1026575,15174.0,1308.35,Y,705
1032236,4325.0,877.64,Y,122
1079659,2350.0,163.47,N,257
1053126,8927.0,1044.59,N,191
1037882,308.0,650.81,Y,619
1024459,7457.0,1350.3,N,728
1068072,3137.0,488.35,N,312
1006673,10753.0,1312.89,Y,629
1014778,12820.0,2095.6,Y,273
1067208,8545.0,1150.96,Y,68
1060500,1229.0,449.67,Y,80
1004502,54678.0,1974.83,Y,457
1046202,2436.0,906.46,N,596
1018137,9091.0,1253.68,Y,238
1071550,5966.0,347.11,Y,248
1023914,14702.0,1287.04,Y,233
1011655,6565.0,1054.5,Y,272
1055408,860.0,141.2,Y,347
1072066,1581.0,438.83,Y,188
1058080,5075.0,1035.68,N,329
1074154,5310.0,232.39,Y,295
1005316,38901.0,4141.05,Y,233
1009520,3102.0,966.92,Y,884
1084106,4039.0,523.89,Y,306
1077201,2669.0,637.19,Y,389
1013099,20031.0,1909.8,Y,305
1059161,10015.0,1529.36,N,316
1026214,13851.0,1355.89,Y,75
1059068,2652.0,418.94,N,325
1048383,12465.0,1701.29,Y,28
1020697,4211.0,1414.03,N,239
1040839,5443.0,911.24,Y,540
1063790,9829.0,1339.99,Y,467
1009459,2518.0,931.61,Y,993
1001057,55833.01667,6044.55,N,46
1070498,4495.0,526.84,N,255
1059296,9417.0,1497.89,N,68
1055663,1693.0,591.36,Y,345
1034738,6726.0,1164.22,Y,17
1088615,9460.0,1333.0,N,336
1074237,4703.0,526.63,N,295
1052976,370.0,512.63,N,474
1077357,2004.0,358.57,Y,281
1094175,8652.0,1068.1,N,64
1063367,5367.0,601.5,N,428
1006906,4971.0,1215.43,Y,939
1012861,4954.0,1185.36,N,124
1020337,283.0,449.38,Y,783
1054597,8913.0,1675.21,N,287
1003615,1375.0,739.59,Y,319
1036099,4841.0,858.44,Y,105
1054147,4208.0,613.37,N,464
1089500,3487.0,517.0,Y,7
1017786,7300.0,995.9,Y,267
1062966,1251.0,458.59,Y,411
1011302,14702.0,2064.65,Y,295
1019983,11966.0,1895.14,Y,681
1049733,17482.0,705.62,Y,563
1025830,213.0,397.07,Y,773
1036702,9466.0,745.24,Y,454
1030823,3900.0,710.05,Y,632
1062275,843.0,692.86,Y,476
1044814,1641.0,457.5,Y,440
1016373,4318.0,1020.12,Y,785
1012407,3215.0,1321.48,Y,805
1061700,4042.0,733.51,N,373
1080141,1126.0,367.31,Y,271
1053355,18181.0,1877.38,N,532
1083137,67.0,101.07,N,201
1004650,4587.0,1478.15,Y,582
1027103,3390.0,1025.33,Y,53
1092174,3017.0,354.2,N,194
1090818,6331.0,730.75,Y,139
1020792,21534.0,1308.18,N,201
1009078,2404.0,1284.8,Y,894
1079500,2303.0,491.61,Y,380
1080439,530.0,168.35,N,89
1028720,2730.0,630.18,Y,578
1069417,6142.0,474.22,Y,324
1063919,424.0,331.51,Y,405
1040398,6191.0,947.69,Y,590
1083307,4788.0,406.23,Y,262
1055660,17716.0,2145.14,N,173
1049752,8630.0,949.39,Y,456
1005556,4808.0,1064.37,Y,971
1072517,1310.0,452.3,Y,350
1050966,14159.0,1147.04,Y,445
1082639,3372.0,496.21,N,310
1014509,9123.0,832.0,N,536
1005652,4763.0,1096.43,Y,334
1086811,1567.0,368.62,Y,292
1068660,1940.0,303.92,N,267
1011835,3847.0,951.16,N,417
1034296,1787.0,669.26,Y,550
1037237,12756.0,1081.87,Y,625
1080188,4792.0,575.42,Y,92
1031807,2952.0,502.04,Y,675
1099509,17978.0,1999.98,N,336
1090530,2794.0,779.48,Y,318
1072144,4121.0,514.0,N,293
1082901,390.0,429.15,Y,309
1006888,7492.0,2036.42,Y,1108
1015925,1134.0,836.99,Y,730
1055972,2952.0,732.78,N,405
1092628,1399.0,149.5,N,235
1095565,5863.0,890.22,N,244
1030891,1722.0,889.85,Y,739
1040088,7279.0,906.42,Y,310
1016217,9960.0,1335.03,Y,98
1014517,8030.0,1491.36,N,319
1025716,5076.0,1055.27,Y,363
1058679,3636.0,756.6,Y,326
1063394,9089.0,606.87,Y,23
1071096,4682.0,835.33,Y,250
1043006,19646.0,1281.07,Y,457
1012936,12340.0,2119.19,Y,155
1057365,3568.0,1042.59,N,395
1032589,9590.0,852.38,Y,440
1026580,1821.0,603.46,N,523
1054492,2722.0,484.49,Y,415
1072084,2862.0,450.49,N,245
1043339,8591.0,1077.12,Y,562
1065215,4032.0,444.06,Y,353
1026893,9359.0,1193.44,N,103
1087252,3997.0,478.49,Y,244
1023292,11904.0,1840.11,Y,636
1010249,11352.0,2757.96,Y,849
1023457,2432.0,701.31,Y,90
1063354,8070.0,1123.79,Y,470
1075985,8619.0,940.45,N,334
1050280,3041.0,217.63,N,497
1055234,779.0,528.19,Y,456
1083454,23127.0,1169.64,Y,100
1004614,19037.0,1385.47,N,457
1026805,18419.0,1969.27,Y,77
1062601,1751.0,509.5,Y,367
1090270,15339.0,796.64,Y,260
1071407,5096.0,635.53,Y,311
1010394,6177.0,1552.53,N,736
1069922,6218.0,1294.54,N,168
1038062,8358.0,1361.56,Y,68
1071338,5514.0,714.13,Y,311
1075416,177.0,1036.89,Y,297
1032890,3781.0,764.67,Y,198
1025416,5877.0,934.72,N,338
1085885,12502.0,598.33,Y,150
1035555,8115.0,1308.56,N,534
1080632,5142.0,734.7,Y,376
1015976,12926.0,1535.81,N,153
1068627,2391.0,392.02,N,86
1087027,4627.0,407.13,N,292
1097355,4394.0,539.7,N,188
1046378,8036.0,1124.02,Y,180
1053800,12053.0,1386.97,N,139
1078894,4519.0,710.52,Y,321
1095295,3260.0,460.61,N,188
1043766,19377.0,1523.31,Y,107
1084679,7419.0,664.94,Y,101
1057749,5276.0,760.35,N,204
1081905,4320.0,868.17,Y,373
1014907,3622.0,918.59,Y,858
1027474,6496.0,979.65,N,588
1027913,1816.0,803.3,N,692
1017476,2233.0,947.33,Y,308
1099384,1517.0,660.49,Y,969
1099046,14766.0,2231.1,Y,975
1059367,2033.0,445.78,Y,386
1003284,60.0,500.14,Y,1178
1090517,3653.0,595.16,Y,318
1053234,1073.0,215.81,Y,533
1011563,9127.0,1442.09,Y,889
1067074,21951.0,2557.31,Y,339
1071680,2562.0,332.68,Y,247
1039536,1671.0,995.8,Y,585
1016093,27590.0,2660.79,Y,34
1079031,1736.0,488.9,Y,45
1039238,13291.0,1524.88,Y,494
1018009,2911.0,976.48,Y,672
1066630,3917.0,566.55,N,114
1078296,2540.0,234.23,N,215
1005712,14926.0,1935.98,Y,1028
1077181,404.0,352.77,Y,282
1092418,7846.0,294.76,N,191
1088728,2030.0,597.89,Y,335
1034846,4761.0,847.04,Y,606
1002747,6091.0,1414.42,N,300
1098578,137.0,518.49,Y,1184
1032529,6648.0,667.82,Y,626
1015166,5630.0,1375.19,Y,474
1012926,3187.0,728.6,N,794
1042544,5571.0,730.78,N,570
